-8.8100050869e-001,-1.1952557682e+000
-9.1375428971e-001,-1.1791183857e+000
-9.4501893459e-001,-1.1614484992e+000
-9.7470981066e-001,-1.1422208317e+000
-1.0027529929e+000,-1.1214267417e+000
-1.0290873111e+000,-1.0990746011e+000
-1.0536660618e+000,-1.0751896658e+000
-1.0764583033e+000,-1.0498134367e+000
-1.0974496737e+000,-1.0230025382e+000
-1.1166426995e+000,-9.9482716651e-001
-1.1340565922e+000,-9.6536918564e-001
-1.1497265588e+000,-9.3471996516e-001
-1.1637026767e+000,-9.0297806172e-001
-1.1760484056e+000,-8.7024684968e-001
-1.1868388211e+000,-8.3663219886e-001
-1.1961586610e+000,-8.0224028590e-001
-1.2041002757e+000,-7.6717560906e-001
-1.2107615671e+000,-7.3153925731e-001
-1.2162439889e+000,-6.9542746566e-001
-1.2206506687e+000,-6.5893046994e-001
-1.2240846955e+000,-6.2213165876e-001
-1.2266476029e+000,-5.8510700730e-001
-1.2284380638e+000,-5.4792476833e-001
-1.2295507988e+000,-5.1064538941e-001
-1.2300756939e+000,-4.7332162254e-001
-1.2300971133e+000,-4.3599879128e-001
-1.2296933880e+000,-3.9871518221e-001
-1.2289364613e+000,-3.6150252990e-001
-1.2278916649e+000,-3.2438656818e-001
-1.2266176068e+000,-2.8738762468e-001
-1.2251661464e+000,-2.5052123938e-001
-1.2235824393e+000,-2.1379879199e-001
-1.2219050327e+000,-1.7722812664e-001
-1.2201659982e+000,-1.4081416533e-001
-1.2183910875e+000,-1.0455950434e-001
-1.2165999029e+000,-6.8464990074e-002
-1.2148060736e+000,-3.2530272315e-002
-1.2130174334e+000,3.2456657468e-003
-1.2112361953e+000,3.8864000613e-002
-1.2094591224e+000,7.4325584100e-002
-1.2076776947e+000,1.0963048079e-001
-1.2058782736e+000,1.4477752675e-001
-1.2040422662e+000,1.7976390951e-001
-1.2021462949e+000,2.1458476964e-001
-1.2001623763e+000,2.4923282553e-001
-1.1980581155e+000,2.8369802359e-001
-1.1957969228e+000,3.1796721737e-001
-1.1933382602e+000,3.5202388020e-001
-1.1906379243e+000,3.8584785725e-001
-1.1876483734e+000,4.1941516389e-001
-1.1843191057e+000,4.5269783826e-001
-1.1805970952e+000,4.8566385688e-001
-1.1764272883e+000,5.1827712245e-001
-1.1717531669e+000,5.5049753306e-001
-1.1665173764e+000,5.8228114160e-001
-1.1606624180e+000,6.1358041309e-001
-1.1541313994e+000,6.4434458574e-001
-1.1468688357e+000,6.7452013917e-001
-1.1388214880e+000,7.0405136982e-001
-1.1299392233e+000,7.3288106988e-001
-1.1201758755e+000,7.6095130143e-001
-1.1094900861e+000,7.8820425295e-001
-1.0978460987e+000,8.1458316028e-001
-1.0852144817e+000,8.4003326995e-001
-1.0715727536e+000,8.6450281872e-001
-1.0569058862e+000,8.8794400014e-001
-1.0412066658e+000,9.1031388775e-001
-1.0244758949e+000,9.3157528405e-001
-1.0067224236e+000,9.5169746616e-001
-9.8796300804e-001,9.7065680248e-001
-9.6822199686e-001,9.8843721911e-001
-9.4753085694e-001,1.0050305011e+000
-9.2592755443e-001,1.0204364204e+000
-9.0345581310e-001,1.0346626888e+000
-8.8016427657e-001,1.0477247436e+000
-8.5610560340e-001,1.0596453764e+000
-8.3133552522e-001,1.0704542247e+000
-8.0591189772e-001,1.0801871481e+000
-7.7989377215e-001,1.0888855143e+000
-7.5334051191e-001,1.0965954214e+000
-7.2631097493e-001,1.1033668819e+000
-6.9886277762e-001,1.1092529951e+000
-6.7105165195e-001,1.1143091287e+000
-6.4293090199e-001,1.1185921293e+000
-6.1455096267e-001,1.1221595792e+000
-5.8595905906e-001,1.1250691092e+000
-5.5719896203e-001,1.1273777781e+000
-5.2831083341e-001,1.1291415228e+000
-4.9933115222e-001,1.1304146808e+000
-4.7029271246e-001,1.1312495855e+000
-4.4122468262e-001,1.1316962315e+000
-4.1215271679e-001,1.1318020042e+000
-3.8309910802e-001,1.1316114704e+000
-3.5408297480e-001,1.1311662224e+000
-3.2512047287e-001,1.1305047689e+000
-2.9622502493e-001,1.1296624681e+000
-2.6740756243e-001,1.1286714935e+000
-2.3867677412e-001,1.1275608296e+000
-2.1003935722e-001,1.1263562896e+000
-1.8150026791e-001,1.1250805510e+000
-1.5306296849e-001,1.1237532050e+000
-1.2472966953e-001,1.1223908151e+000
-9.6501565420e-002,1.1210069823e+000
-6.8379062814e-002,1.1196124144e+000
-4.0362001240e-002,1.1182149963e+000
-1.2449865873e-002,1.1168198614e+000
1.5358007561e-002,1.1154294620e+000
4.3062235582e-002,1.1140436381e+000
7.0663197257e-002,1.1126596849e+000
9.8160851801e-002,1.1112724191e+000
1.2555456335e-001,1.1098742446e+000
1.5284293288e-001,1.1084552183e+000
1.8002363748e-001,1.1070031169e+000
2.0709327723e-001,1.1055035073e+000
2.3404723032e-001,1.1039398207e+000
2.6087951730e-001,1.1022934334e+000
2.8758267549e-001,1.1005437556e+000
3.1414764492e-001,1.0986683309e+000
3.4056366773e-001,1.0966429477e+000
3.6681820263e-001,1.0944417657e+000
3.9289685699e-001,1.0920374588e+000
4.1878333874e-001,1.0894013761e+000
4.4445943085e-001,1.0865037239e+000
4.6990499086e-001,1.0833137677e+000
4.9509797832e-001,1.0798000578e+000
5.2001451255e-001,1.0759306760e+000
5.4462896293e-001,1.0716735049e+000
5.6891407384e-001,1.0669965180e+000
5.9284112528e-001,1.0618680882e+000
6.1638013013e-001,1.0562573124e+000
6.3950006759e-001,1.0501343484e+000
6.6216915183e-001,1.0434707583e+000
6.8435513347e-001,1.0362398545e+000
7.0602563062e-001,1.0284170406e+000
7.2714848476e-001,1.0199801410e+000
7.4769213598e-001,1.0109097114e+000
7.6762601052e-001,1.0011893230e+000
7.8692091322e-001,9.9080581301e-001
8.0554941638e-001,9.7974949462e-001
8.2348623625e-001,9.6801431961e-001
8.4070858838e-001,9.5559798932e-001
8.5719651309e-001,9.4250200953e-001
8.7293316296e-001,9.2873168687e-001
8.8790504540e-001,9.1429606626e-001
9.0210221401e-001,8.9920781028e-001
9.1551840466e-001,8.8348302309e-001
9.2815111310e-001,8.6714102344e-001
9.4000161334e-001,8.5020407236e-001
9.5107491723e-001,8.3269706268e-001
9.6137967775e-001,8.1464717815e-001
9.7092803990e-001,7.9608353063e-001
9.7973544435e-001,7.7703678422e-001
9.8782039023e-001,7.5753877461e-001
9.9520416400e-001,7.3762213214e-001
1.0019105419e+000,7.1731991594e-001
1.0079654739e+000,6.9666526579e-001
1.0133967558e+000,6.7569107733e-001
1.0182336979e+000,6.5442970509e-001
1.0225067955e+000,6.3291269669e-001
1.0262474077e+000,6.1117056028e-001
1.0294874496e+000,5.8923256652e-001
1.0322591011e+000,5.6712658507e-001
1.0345945363e+000,5.4487895499e-001
1.0365256756e+000,5.2251438761e-001
1.0380839617e+000,5.0005589996e-001
1.0393001595e+000,4.7752477621e-001
1.0402041822e+000,4.5494055477e-001
1.0408249403e+000,4.3232103788e-001
1.0411902142e+000,4.0968232103e-001
1.0413265491e+000,3.8703883938e-001
1.0412591692e+000,3.6440342829e-001
1.0410119116e+000,3.4178739555e-001
1.0406071761e+000,3.1920060283e-001
1.0400658901e+000,2.9665155436e-001
1.0394074863e+000,2.7414749066e-001
1.0386498917e+000,2.5169448602e-001
1.0378095258e+000,2.2929754797e-001
1.0369013071e+000,2.0696071780e-001
1.0359386650e+000,1.8468717094e-001
1.0349335581e+000,1.6247931664e-001
1.0338964950e+000,1.4033889604e-001
1.0328365592e+000,1.1826707847e-001
1.0317614349e+000,9.6264555382e-002
1.0306774351e+000,7.4331631931e-002
1.0295895293e+000,5.2468315834e-002
1.0285013725e+000,3.0674403630e-002
1.0274153332e+000,8.9495642500e-003
1.0263325215e+000,-1.2706580065e-002
1.0252528164e+000,-3.4294375434e-002
1.0241748932e+000,-5.5814060533e-002
1.0230962496e+000,-7.7265693274e-002
1.0220132324e+000,-9.8649079912e-002
1.0209210631e+000,-1.1996370656e-001
1.0198138649e+000,-1.4120867317e-001
1.0186846895e+000,-1.6238262997e-001
1.0175255452e+000,-1.8348371653e-001
1.0163274264e+000,-2.0450950367e-001
1.0150803455e+000,-2.2545693832e-001
1.0137733669e+000,-2.4632229170e-001
1.0123946444e+000,-2.6710111130e-001
1.0109314627e+000,-2.8778817689e-001
1.0093702826e+000,-3.0837746127e-001
1.0076967919e+000,-3.2886209615e-001
1.0058959614e+000,-3.4923434402e-001
1.0039521076e+000,-3.6948557652e-001
1.0018489610e+000,-3.8960626009e-001
9.9956974298e-001,-4.0958594971e-001
9.9709724826e-001,-4.2941329142e-001
9.9441393626e-001,-4.4907603447e-001
9.9150202940e-001,-4.6856105376e-001
9.8834361902e-001,-4.8785438315e-001
9.8492077852e-001,-5.0694126046e-001
9.8121568313e-001,-5.2580618431e-001
9.7721073579e-001,-5.4443298328e-001
9.7288869801e-001,-5.6280489750e-001
9.6823282471e-001,-5.8090467246e-001
9.6322700170e-001,-5.9871466482e-001
9.5785588404e-001,-6.1621695948e-001
9.5210503373e-001,-6.3339349725e-001
9.4596105470e-001,-6.5022621170e-001
9.3941172304e-001,-6.6669717389e-001
9.3244611040e-001,-6.8278874331e-001
9.2505469836e-001,-6.9848372287e-001
9.1722948166e-001,-7.1376551591e-001
9.0896405828e-001,-7.2861828283e-001
9.0025370447e-001,-7.4302709481e-001
8.9109543308e-001,-7.5697808209e-001
8.8148803390e-001,-7.7045857427e-001
8.7143209481e-001,-7.8345723022e-001
8.6093000318e-001,-7.9596415518e-001
8.4998592731e-001,-8.0797100305e-001
8.3860577785e-001,-8.1947106201e-001
8.2679715000e-001,-8.3045932203e-001
8.1456924738e-001,-8.4093252318e-001
8.0193278885e-001,-8.5088918398e-001
7.8889990016e-001,-8.6032960969e-001
7.7548399230e-001,-8.6925588056e-001
7.6169962878e-001,-8.7767182075e-001
7.4756238436e-001,-8.8558294882e-001
7.3308869746e-001,-8.9299641117e-001
7.1829571907e-001,-8.9992090000e-001
7.0320116027e-001,-9.0636655768e-001
6.8782314105e-001,-9.1234486953e-001
6.7218004230e-001,-9.1786854721e-001
6.5629036321e-001,-9.2295140483e-001
6.4017258558e-001,-9.2760823002e-001
6.2384504679e-001,-9.3185465209e-001
6.0732582231e-001,-9.3570700914e-001
5.9063261889e-001,-9.3918221622e-001
5.7378267903e-001,-9.4229763595e-001
5.5679269698e-001,-9.4507095324e-001
5.3967874654e-001,-9.4752005528e-001
5.2245622052e-001,-9.4966291787e-001
5.0513978155e-001,-9.5151749885e-001
4.8774332384e-001,-9.5310163926e-001
4.7027994534e-001,-9.5443297265e-001
4.5276192949e-001,-9.5552884270e-001
4.3520073605e-001,-9.5640622926e-001
4.1760699995e-001,-9.5708168269e-001
3.9999053757e-001,-9.5757126624e-001
3.8236035943e-001,-9.5789050633e-001
3.6472468862e-001,-9.5805435008e-001
3.4709098414e-001,-9.5807712989e-001
3.2946596836e-001,-9.5797253437e-001
3.1185565794e-001,-9.5775358526e-001
2.9426539761e-001,-9.5743261964e-001
2.7669989609e-001,-9.5702127708e-001
2.5916326375e-001,-9.5653049097e-001
2.4165905151e-001,-9.5597048372e-001
2.2419029042e-001,-9.5535076522e-001
2.0675953185e-001,-9.5468013413e-001
1.8936888767e-001,-9.5396668152e-001
1.7202007042e-001,-9.5321779656e-001
1.5471443304e-001,-9.5244017379e-001
1.3745300818e-001,-9.5163982168e-001
1.2023654685e-001,-9.5082207221e-001
1.0306555632e-001,-9.4999159117e-001
8.5940337210e-002,-9.4915238904e-001
6.8861019711e-002,-9.4830783208e-001
5.1827598943e-002,-9.4746065375e-001
3.4839969374e-002,-9.4661296605e-001
1.7897958353e-002,-9.4576627089e-001
1.0013587348e-003,-9.4492147133e-001
-1.5850039374e-002,-9.4407888264e-001
-3.2656417741e-002,-9.4323824322e-001
-4.9417899979e-002,-9.4239872531e-001
-6.6134522351e-002,-9.4155894562e-001
-8.2806205403e-002,-9.4071697581e-001
-9.9432726404e-002,-9.3987035293e-001
-1.1601369262e-001,-9.3901608998e-001
-1.3254851540e-001,-9.3815068653e-001
-1.4903638515e-001,-9.3727013974e-001
-1.6547624721e-001,-9.3636995557e-001
-1.8186677861e-001,-9.3544516076e-001
-1.9820636597e-001,-9.3449031532e-001
-2.1449308437e-001,-9.3349952592e-001
-2.3072467757e-001,-9.3246646034e-001
-2.4689853940e-001,-9.3138436300e-001
-2.6301169676e-001,-9.3024607199e-001
-2.7906079411e-001,-9.2904403747e-001
-2.9504207985e-001,-9.2777034194e-001
-3.1095139458e-001,-9.2641672225e-001
-3.2678416155e-001,-9.2497459373e-001
-3.4253537953e-001,-9.2343507648e-001
-3.5819961814e-001,-9.2178902392e-001
-3.7377101614e-001,-9.2002705385e-001
-3.8924328260e-001,-9.1813958189e-001
-4.0460970139e-001,-9.1611685759e-001
-4.1986313912e-001,-9.1394900306e-001
-4.3499605666e-001,-9.1162605410e-001
-4.5000052456e-001,-9.0913800394e-001
-4.6486824238e-001,-9.0647484929e-001
-4.7959056214e-001,-9.0362663860e-001
-4.9415851589e-001,-9.0058352242e-001
-5.0856284754e-001,-8.9733580542e-001
-5.2279404882e-001,-8.9387399996e-001
-5.3684239938e-001,-8.9018888062e-001
-5.5069801080e-001,-8.8627153944e-001
-5.6435087447e-001,-8.8211344134e-001
-5.7779091289e-001,-8.7770647913e-001
-5.9100803410e-001,-8.7304302770e-001
-6.0399218902e-001,-8.6811599669e-001
-6.1673343084e-001,-8.6291888102e-001
-6.2922197635e-001,-8.5744580884e-001
-6.4144826830e-001,-8.5169158599e-001
-6.5340303829e-001,-8.4565173667e-001
-6.6507736943e-001,-8.3932253951e-001
-6.7646275820e-001,-8.3270105866e-001
-6.8755117455e-001,-8.2578516931e-001
-6.9833511969e-001,-8.1857357727e-001
-7.0880768086e-001,-8.1106583225e-001
-7.1896258215e-001,-8.0326233457e-001
-7.2879423109e-001,-7.9516433520e-001
-7.3829776005e-001,-7.8677392892e-001
-7.4746906216e-001,-7.7809404077e-001
-7.5630482121e-001,-7.6912840591e-001
-7.6480253524e-001,-7.5988154299e-001
-7.7296053337e-001,-7.5035872157e-001
-7.8077798604e-001,-7.4056592385e-001
-7.8825490828e-001,-7.3050980129e-001
-7.9539215623e-001,-7.2019762671e-001
-8.0219141710e-001,-7.0963724239e-001
-8.0865519265e-001,-6.9883700500e-001
-8.1478677667e-001,-6.8780572794e-001
-8.2059022690e-001,-6.7655262189e-001
-8.2607033164e-001,-6.6508723417e-001
-8.3123257192e-001,-6.5341938780e-001
-8.3608307954e-001,-6.4155912074e-001
-8.4062859173e-001,-6.2951662605e-001
-8.4487640297e-001,-6.1730219360e-001
-8.4883431475e-001,-6.0492615379e-001
-8.5251058365e-001,-5.9239882370e-001
-8.5591386860e-001,-5.7973045632e-001
-8.5905317770e-001,-5.6693119290e-001
-8.6193781525e-001,-5.5401101889e-001
-8.6457732944e-001,-5.4097972366e-001
-8.6698146116e-001,-5.2784686401e-001
-8.6916009429e-001,-5.1462173173e-001
-8.7112320791e-001,-5.0131332510e-001
-8.7288083062e-001,-4.8793032433e-001
-8.7444299721e-001,-4.7448107090e-001
-8.7581970794e-001,-4.6097355064e-001
-8.7702089055e-001,-4.4741538042e-001
-8.7805636494e-001,-4.3381379828e-001
-8.7893581087e-001,-4.2017565672e-001
-8.7966873830e-001,-4.0650741914e-001
-8.8026446073e-001,-3.9281515885e-001
-8.8073207117e-001,-3.7910456082e-001
-8.8108042086e-001,-3.6538092563e-001
-8.8131810054e-001,-3.5164917549e-001
-8.8145342422e-001,-3.3791386214e-001
-8.8149441517e-001,-3.2417917635e-001
-8.8144879419e-001,-3.1044895883e-001
-8.8132396991e-001,-2.9672671229e-001
-8.8112703084e-001,-2.8301561460e-001
-8.8086473932e-001,-2.6931853275e-001
-8.8054352685e-001,-2.5563803742e-001
-8.8016949099e-001,-2.4197641823e-001
-8.7974839344e-001,-2.2833569920e-001
-8.7928565922e-001,-2.1471765465e-001
-8.7878637694e-001,-2.0112382520e-001
-8.7825529982e-001,-1.8755553381e-001
-8.7769684752e-001,-1.7401390195e-001
-8.7711510861e-001,-1.6049986554e-001
-8.7651384348e-001,-1.4701419092e-001
-8.7589648779e-001,-1.3355749054e-001
-8.7526615621e-001,-1.2013023846e-001
-8.7462564647e-001,-1.0673278568e-001
-8.7397744358e-001,-9.3365375100e-002
-8.7332372421e-001,-8.0028156259e-002
-8.7266636120e-001,-6.6721199775e-002
-8.7200692809e-001,-5.3444511462e-002
-8.7134670367e-001,-4.0198046153e-002
-8.7068667653e-001,-2.6981721218e-002
-8.7002754960e-001,-1.3795429762e-002
-8.6936974458e-001,-6.3905354056e-004
-8.6871340639e-001,1.2487524441e-002
-8.6805840750e-001,2.5584407606e-002
-8.6740435226e-001,3.8651673783e-002
-8.6675058108e-001,5.1689363458e-002
-8.6609617471e-001,6.4697468309e-002
-8.6543995840e-001,7.7675920018e-002
-8.6478050605e-001,9.0624579357e-002
-8.6411614448e-001,1.0354322555e-001
-8.6344495766e-001,1.1643154594e-001
-8.6276479108e-001,1.2928912590e-001
-8.6207325621e-001,1.4211543909e-001
-8.6136773515e-001,1.5490983801e-001
-8.6064538548e-001,1.6767154489e-001
-8.5990314537e-001,1.8039964291e-001
-8.5913773891e-001,1.9309306786e-001
-8.5834568191e-001,2.0575060012e-001
-8.5752328801e-001,2.1837085718e-001
-8.5666667522e-001,2.3095228655e-001
-8.5577177302e-001,2.4349315928e-001
-8.5483432996e-001,2.5599156396e-001
-8.5384992185e-001,2.6844540141e-001
-8.5281396059e-001,2.8085238002e-001
-8.5172170375e-001,2.9321001179e-001
-8.5056826477e-001,3.0551560919e-001
-8.4934862399e-001,3.1776628285e-001
-8.4805764051e-001,3.2995894019e-001
-8.4669006481e-001,3.4209028499e-001
-8.4524055227e-001,3.5415681797e-001
-8.4370367752e-001,3.6615483858e-001
-8.4207394969e-001,3.7808044782e-001
-8.4034582855e-001,3.8992955234e-001
-8.3851374142e-001,4.0169786982e-001
-8.3657210101e-001,4.1338093565e-001
-8.3451532400e-001,4.2497411092e-001
-8.3233785037e-001,4.3647259189e-001
-8.3003416348e-001,4.4787142079e-001
-8.2759881065e-001,4.5916549806e-001
-8.2502642440e-001,4.7034959607e-001
-8.2231174401e-001,4.8141837414e-001
-8.1944963747e-001,4.9236639505e-001
-8.1643512359e-001,5.0318814279e-001
-8.1326339416e-001,5.1387804163e-001
-8.0992983603e-001,5.2443047642e-001
-8.0643005292e-001,5.3483981391e-001
-8.0275988685e-001,5.4510042518e-001
-7.9891543896e-001,5.5520670878e-001
-7.9489308955e-001,5.6515311479e-001
-7.9068951718e-001,5.7493416928e-001
-7.8630171673e-001,5.8454449926e-001
-7.8172701604e-001,5.9397885781e-001
-7.7696309122e-001,6.0323214925e-001
-7.7200798021e-001,6.1229945410e-001
-7.6686009470e-001,6.2117605364e-001
-7.6151823008e-001,6.2985745396e-001
-7.5598157334e-001,6.3833940906e-001
-7.5024970893e-001,6.4661794306e-001
-7.4432262233e-001,6.5468937110e-001
-7.3820070144e-001,6.6255031886e-001
-7.3188473564e-001,6.7019774056e-001
-7.2537591251e-001,6.7762893505e-001
-7.1867581235e-001,6.8484156015e-001
-7.1178640037e-001,6.9183364491e-001
-7.0471001673e-001,6.9860359967e-001
-6.9744936452e-001,7.0515022400e-001
